	PD_whole_tree	chao1	observed_otus	shannon
1024.RU006.C181.RH.3.149.bulk.6.11.G1.L00	0.00816955325385	1886.14705882	668.0	9.08925371395
1024.RU006.C181.RH.5.396.bulk.9.11.G1.L00	0.00822047218462	1828.0	643.0	8.97262725163
1024.SH004.C1.RH.2.6.rhizo.6.11.G1.L00	0.00833546723647	1552.54166667	614.0	8.94907559094
1024.SH004.C1.RH.5.19.root.6.11.G1.L00	0.00715317876571	1512.13888889	512.0	8.01145366787
1024.SH004.C1.RH.4.217.rhizo.9.11.G1.L00	0.00853271654825	1629.2745098	630.0	8.9570189758
1024.SH004.C1.RH.5.222.rhizo.9.11.G1.L00	0.00849540128839	2479.85714286	673.0	9.04490377626
1024.SH005.C3.RH.4.466.bulk.4.12.G1.L00	0.00895561984257	2099.14423077	705.0	9.213958303
1024.SH007.C6.RH.4.316.bulk.9.11.G1.L00	0.00917854234855	2440.0625	733.0	9.32007281626
1024.SH007.C6.RH.4.317.rhizo.9.11.G1.L00	0.00879567012466	2110.0	720.0	9.26792819777
1024.SH008.C6.HA.2.331.bulk.9.11.G1.L00	0.00897245182562	2264.53125	709.0	9.23246109108
1024.DPOO1.C1.HA.2.233.root.9.11.G1.L00	0.00586199714469	1294.88372093	380.0	6.8813000348
1024.DPOO1.C1.HA.4.33.bulk.6.11.G1.L00	0.00933611419357	2170.6	717.0	9.25964116444
1024.DPOO1.C1.HA.5.39.root.6.11.G1.L00	0.00648538253893	1364.62068966	440.0	7.23016393421
1024.MU002.C3.HA.1.476.bulk.4.12.G1.L00	0.00876222100637	1749.83928571	667.0	9.07921461394
1024.RU006.C181.RH.4.392.rhizo.9.11.G1.L00	0.00816906984628	1668.27368421	619.0	8.89110575368
1024.RU006.C181.RH.5.157.bulk.6.11.G1.L00	0.008581396362	2003.81578947	713.0	9.24564768791
1024.RU006.C181.RH.5.159.root.6.11.G1.L00	0.0056735353321	916.185185185	349.0	6.19884428027
1024.SH005.C3.RH.1.42.rhizo.6.11.G1.L00	0.00823857870753	1792.5	620.0	8.4549524857
1024.SH005.C3.RH.1.43.root.6.11.G1.L00	0.00575929877292	1087.01851852	374.0	6.51458718727
1024.DPOO1.C1.HA.1.426.bulk.4.12.G1.L00	0.00822204214022	1551.36363636	611.0	8.89269819445
1024.MU002.C3.HA.4.292.rhizo.9.11.G1.L00	0.00904081259389	1812.02857143	657.0	8.94797458478
1024.SH004.C1.RH.1.2.rhizo.6.11.G1.L00	0.00736702171375	1279.29166667	541.0	8.36614862524
1024.SH004.C1.RH.2.207.rhizo.9.11.G1.L00	0.00869817509827	2123.28125	685.0	9.13433661835
1024.SH004.C1.RH.5.18.rhizo.6.11.G1.L00	0.00769100101996	1473.01098901	574.0	8.67203060491
1024.SH007.C6.RH.5.99.root.6.11.G1.L00	0.00660359806991	1409.02985075	487.0	7.86354809232
1024.DPOO1.C1.HA.2.231.bulk.9.11.G1.L00	0.00913229635763	2112.25806452	678.0	9.08596533532
1024.HE003.C181.HA.2.356.bulk.9.11.G1.L00	0.00867030754702	1835.88785047	670.0	9.08598978755
1024.SH004.C1.RH.5.17.bulk.6.11.G1.L00	0.00871607460637	1987.08108108	705.0	9.22974530359
1024.SH005.C3.RH.1.41.bulk.6.11.G1.L00	0.00907155037759	2425.5049505	740.0	9.32683477892
1024.SH005.C3.RH.4.267.rhizo.9.11.G1.L00	0.00939911383761	2358.28282828	726.0	9.2718339853
1024.SH008.C6.HA.1.101.bulk.6.11.G1.L00	0.00935451613223	2251.49056604	727.0	9.279468078
1024.SH008.C6.HA.5.346.bulk.9.11.G1.L00	0.00865988519028	2387.54545455	703.0	9.19934339736
1024.HE003.C181.HA.5.372.rhizo.9.11.G1.L00	0.00816177732976	1911.3943662	588.0	8.69875864954
1024.RU006.C181.RH.3.386.bulk.9.11.G1.L00	0.00764360693606	1803.30769231	628.0	8.89631314548
1024.SH008.C6.HA.5.118.rhizo.6.11.G1.L00	0.00855782912394	1800.97029703	658.0	9.08319152635
1024.HE003.C181.HA.1.351.bulk.9.11.G1.L00	0.00879317811387	2040.18556701	681.0	9.1321707621
1024.HE003.C181.HA.1.352.rhizo.9.11.G1.L00	0.00738788097422	1435.01298701	534.0	8.51008034642
1024.HE003.C181.HA.2.125.bulk.6.11.G1.L00	0.00859138678513	1564.23762376	608.0	8.84391642294
1024.HE003.C181.HA.3.130.rhizo.6.11.G1.L00	0.007819283066	1824.53333333	589.0	8.74876013137
1024.HE003.C181.HA.4.133.bulk.6.11.G1.L00	0.00869359839233	2032.70114943	650.0	8.9953516598
1024.HE003.C181.HA.5.137.bulk.6.11.G1.L00	0.00933917577485	1984.02912621	684.0	9.12727674403
1024.MU002.C3.HA.5.297.rhizo.9.11.G1.L00	0.00852270150714	1625.06122449	617.0	8.88163159886
1024.RU006.C181.RH.1.141.bulk.6.11.G1.L00	0.00868859758577	2411.22077922	652.0	8.69528152763
1024.RU006.C181.RH.2.382.rhizo.9.11.G1.L00	0.00862467029156	1801.37373737	645.0	8.95563525298
1024.RU006.C181.RH.4.153.bulk.6.11.G1.L00	0.00816041215097	2035.03333333	660.0	9.01430395074
1024.RU006.C181.RH.5.397.rhizo.9.11.G1.L00	0.00804472891473	1905.60204082	658.0	9.02150938168
1024.SH005.C3.RH.1.252.rhizo.9.11.G1.L00	0.00863456112378	1994.69473684	671.0	9.10835004185
1024.SH005.C3.RH.2.257.rhizo.9.11.G1.L00	0.00918244206008	2087.5106383	674.0	9.07786980105
1024.SH005.C3.RH.2.47.root.6.11.G1.L00	0.00560624768388	856.692307692	374.0	6.83427919223
1024.SH005.C3.RH.3.262.rhizo.9.11.G1.L00	0.0081657788702	1957.55434783	650.0	8.96660795605
1024.SH005.C3.RH.3.263.root.9.11.G1.L00	0.00721981403752	1853.90625	531.0	7.96548292179
1024.SH007.C6.RH.3.313.bulk.9.11.G1.L00	0.00556999659208	1105.25	402.0	7.28017661976
1024.SH007.C6.RH.4.94.rhizo.6.11.G1.L00	0.00874853117253	1923.78301887	680.0	9.11385362354
1024.SH008.C6.HA.2.106.rhizo.6.11.G1.L00	0.00820230187876	1578.01111111	591.0	8.75121929895
1024.SH008.C6.HA.5.119.root.6.11.G1.L00	0.00690498478619	1402.22368421	504.0	7.99292737855
1024.HE003.C181.HA.4.134.rhizo.6.11.G1.L00	0.00693463714085	1284.25352113	501.0	8.43072985546
1024.HE003.C181.HA.5.371.bulk.9.11.G1.L00	0.00838615901043	2509.953125	638.0	8.94411209273
1024.SH004.C1.RH.2.206.bulk.9.11.G1.L00	0.008505973591	2186.03296703	686.0	9.15084728449
1024.SH004.C1.RH.5.221.bulk.9.11.G1.L00	0.0085042883785	1919.25	681.0	9.15722426797
1024.SH005.C3.RH.4.266.bulk.9.11.G1.L00	0.00944543368246	2147.67647059	705.0	9.20827326396
1024.SH007.C6.RH.1.302.rhizo.9.11.G1.L00	0.00886555720758	2008.83333333	701.0	9.18979280058
1024.SH007.C6.RH.5.97.bulk.6.11.G1.L00	0.0092885735208	2428.16129032	721.0	9.26827326396
1024.MU002.C3.HA.2.282.rhizo.9.11.G1.L00	0.00811857389714	1326.79439252	581.0	8.65907906086
1024.MU002.C3.HA.2.66.rhizo.6.11.G1.L00	0.0091244476986	2404.28571429	691.0	9.14185087957
1024.MU002.C3.HA.5.78.rhizo.6.11.G1.L00	0.00837926038156	1570.48484848	617.0	8.93622034049
1024.RU006.C181.RH.1.376.bulk.9.11.G1.L00	0.00881151850758	2204.51136364	677.0	9.09888002611
1024.SH004.C1.RH.1.201.bulk.9.11.G1.L00	0.008522860405	2095.33333333	690.0	9.14920894513
1024.SH008.C6.HA.4.114.rhizo.6.11.G1.L00	0.00845969291111	1695.64516129	619.0	8.90128290126
1024.SH008.C6.HA.4.342.rhizo.9.11.G1.L00	0.00832594679292	1656.68131868	605.0	8.79953167589
1024.SH008.C6.HA.5.546.bulk.4.12.G1.L00	0.00879728595922	1975.95	678.0	9.13105256086
1024.DPOO1.C1.HA.1.21.bulk.6.11.G1.L00	0.00897286137926	1958.26666667	683.0	9.11538677107
1024.DPOO1.C1.HA.4.242.rhizo.9.11.G1.L00	0.00835959061704	1454.40909091	612.0	8.88472835719
1024.DPOO1.C1.HA.5.246.bulk.9.11.G1.L00	0.00906466181971	1920.94339623	682.0	9.12292225424
1024.HE003.C181.HA.3.129.bulk.6.11.G1.L00	0.00834500670299	1771.27906977	607.0	8.80299849533
1024.MU002.C3.HA.3.69.bulk.6.11.G1.L00	0.00865451623305	1952.22826087	650.0	8.99027465333
1024.MU002.C3.HA.4.491.bulk.4.12.G1.L00	0.00919139852813	2064.3627451	690.0	9.12709719164
1024.MU002.C3.HA.4.74.rhizo.6.11.G1.L00	0.00934436233525	2034.90909091	707.0	9.21230528882
1024.RU006.C181.RH.2.145.bulk.6.11.G1.L00	0.00915750852423	2051.0	717.0	9.24765454048
1024.RU006.C181.RH.4.591.bulk.4.12.G1.L00	0.00867580854613	2084.12903226	683.0	9.16578797521
1024.SH007.C6.RH.1.301.bulk.9.11.G1.L00	0.00935710997192	2196.14705882	716.0	9.27153438889
1024.SH008.C6.HA.2.531.bulk.4.12.G1.L00	0.00854714939742	1778.05714286	651.0	8.85527121017
1024.SH008.C6.HA.3.536.bulk.4.12.G1.L00	0.00843996831564	1675.85087719	659.0	9.05767900738
1024.DPOO1.C1.HA.4.169.flw.6.11.G1.L00	0.000808156748101	68.3	43.0	2.65161372179
1024.RU006.C181.RH.3.198.flw.6.11.G1.L00	0.000809387647007	57.7692307692	46.0	3.2015275207
1024.SH005.C3.RH.2.172.flw.6.11.G1.L00	0.000674515815816	68.0	34.0	2.88615406534
1024.SH008.C6.HA.2.187.flw.6.11.G1.L00	0.000936059453483	78.2727272727	51.0	3.04791435616
1024.SH008.C6.HA.4.541.bulk.4.12.G1.L00	0.0087020826428	1955.85046729	685.0	9.10536374099
1024.RU006.C181.RH.2.381.bulk.9.11.G1.L00	0.0080709929404	1809.03225806	634.0	8.94478345384
1024.DPOO1.C1.HA.2.431.bulk.4.12.G1.L00	0.008842566254	1989.34782609	655.0	9.00715460063
1024.SH007.C6.RH.2.306.bulk.9.11.G1.L00	0.00884162181884	2465.56666667	714.0	9.23803152396
1024.SH007.C6.RH.2.307.rhizo.9.11.G1.L00	0.00828474413052	1900.0	689.0	9.15693464439
1024.SH005.C3.RH.2.456.bulk.4.12.G1.L00	0.00921988600482	2101.58928571	724.0	9.28397705939
1024.SH007.C6.RH.3.90.rhizo.6.11.G1.L00	0.0088638462581	2029.05714286	699.0	9.21316020687
1024.MU002.C3.HA.1.277.rhizo.9.11.G1.L00	0.00824879964445	1824.62195122	609.0	8.8360275343
1024.SH008.C6.HA.2.332.rhizo.9.11.G1.L00	0.00855475747167	1853.93457944	674.0	9.11014750943
1024.HE003.C181.HA.1.551.bulk.4.12.G1.L00	0.00804194596421	1766.125	613.0	8.83492302107
1024.HE003.C181.HA.3.361.bulk.9.11.G1.L00	0.00732884594366	1507.81481481	552.0	8.54586266396
1024.SH004.C1.RH.4.216.bulk.9.11.G1.L00	0.00878928175933	1792.15517241	682.0	9.1379682872
1024.SH008.C6.HA.3.109.bulk.6.11.G1.L00	0.0090512797106	2204.22727273	730.0	9.29521170489
1024.DPOO1.C1.HA.1.227.rhizo.9.11.G1.L00	0.00840103162622	1986.31707317	625.0	8.85954497484
1024.SH008.C6.HA.1.326.bulk.9.11.G1.L00	0.00892941848085	1925.45454545	694.0	9.19241217194
1024.SH008.C6.HA.1.526.bulk.4.12.G1.L00	0.00897738213524	2125.23913043	681.0	9.13608690906
1024.DPOO1.C1.HA.4.441.bulk.4.12.G1.L00	0.00873579696385	2223.84615385	650.0	9.0011766807
1024.DPOO1.C1.HA.5.38.rhizo.6.11.G1.L00	0.00876418037363	1778.73333333	621.0	8.89074862224
1024.DPOO1.C1.HA.3.436.bulk.4.12.G1.L00	0.00893729287685	1986.51724138	643.0	8.96304082212
1024.SH004.C1.RH.3.211.bulk.9.11.G1.L00	0.00879807261553	2231.73404255	695.0	9.16603163153
1024.SH007.C6.RH.4.184.flw.6.11.G1.L00	0.0010070711304	89.0	50.0	3.0374810729
1024.RU006.C181.RH.1.142.rhizo.6.11.G1.L00	0.009182533818	1840.88785047	675.0	9.13239615951
1024.RU006.C181.RH.3.150.rhizo.6.11.G1.L00	0.00815854230363	1922.92857143	622.0	8.76881124132
1024.RU006.C181.RH.5.596.bulk.4.12.G1.L00	0.00870116282561	1782.55769231	654.0	9.01584726514
1024.SH007.C6.RH.3.89.bulk.6.11.G1.L00	0.00960381456377	2766.45054945	752.0	9.35696666925
1024.DPOO1.C1.HA.3.237.rhizo.9.11.G1.L00	0.00854235112969	1985.04819277	623.0	8.75714696903
1024.DPOO1.C1.HA.3.168.flw.6.11.G1.L00	0.00092818281948	107.0	42.0	2.18602094583
1024.SH004.C1.RH.3.163.flw.6.11.G1.L00	0.000630069175299	34.0	25.0	1.58328492925
1024.SH004.C1.RH.5.165.flw.6.11.G1.L00	0.000685414866134	92.5	40.0	2.73848220961
1024.SH005.C3.RH.1.171.flw.6.11.G1.L00	0.000993881489118	102.0	48.0	3.15847788724
1024.SH005.C3.RH.3.173.flw.6.11.G1.L00	0.000765442318045	62.1111111111	41.0	3.06319821909
1024.SH004.C1.RH.3.9.bulk.6.11.G1.L00	0.0088780295705	1943.57522124	703.0	9.22909308303
1024.SH004.C1.RH.4.14.rhizo.6.11.G1.L00	0.00871396976924	2131.37894737	689.0	9.15900780784
1024.SH005.C3.RH.5.272.rhizo.9.11.G1.L00	0.00912594156227	2075.55555556	708.0	9.21235745945
1024.SH008.C6.HA.4.341.bulk.9.11.G1.L00	0.00914946404038	2071.83962264	704.0	9.21041771737
1024.SH005.C3.RH.2.256.bulk.9.11.G1.L00	0.00840437967125	2167.62886598	695.0	9.15952835714
1024.DPOO1.C1.HA.4.446.bulk.4.12.G1.L00	0.00819265610733	2154.13513514	620.0	8.79058078044
1024.SH007.C6.RH.5.322.rhizo.9.11.G1.L00	0.00918465096412	2355.7628866	719.0	9.25013189696
1024.SH007.C6.RH.4.93.bulk.6.11.G1.L00	0.00920056872498	2395.68041237	718.0	9.18553987682
1024.RU006.C181.RH.3.387.rhizo.9.11.G1.L00	0.00828456620968	2121.22093023	659.0	9.01013479961
1024.SH008.C6.HA.3.111.root.6.11.G1.L00	0.00669855968256	1468.91176471	492.0	7.67741200379
1024.DPOO1.C1.HA.4.34.rhizo.6.11.G1.L00	0.00853740179708	1635.21875	620.0	8.92782879369
1024.SH004.C1.RH.4.13.bulk.6.11.G1.L00	0.00914255869751	2123.33027523	718.0	9.26097648837
1024.SH007.C6.RH.2.85.bulk.6.11.G1.L00	0.00904338069661	2208.50925926	728.0	9.29052103219
1024.MU002.C3.HA.3.486.bulk.4.12.G1.L00	0.00907062832241	1931.63207547	683.0	9.12675294978
1024.SH007.C6.RH.1.83.root.6.11.G1.L00	0.00567749882658	1353.7173913	411.0	7.57018415622
1024.SH007.C6.RH.3.91.root.6.11.G1.L00	0.00581500366244	1240.11111111	404.0	6.82655821465
1024.SH008.C6.HA.3.337.rhizo.9.11.G1.L00	0.00883298090852	1852.32727273	677.0	9.09803269074
1024.HE003.C181.HA.1.121.bulk.6.11.G1.L00	0.00838250883568	1573.83333333	614.0	8.84591144717
1024.MU002.C3.HA.1.62.rhizo.6.11.G1.L00	0.00817559584848	1513.33333333	586.0	8.56816323211
1024.MU002.C3.HA.4.291.bulk.9.11.G1.L00	0.00863765291803	1989.625	664.0	9.00069661727
1024.SH008.C6.HA.3.336.bulk.9.11.G1.L00	0.00899709442173	2058.02803738	708.0	9.24021798643
1024.HE003.C181.HA.4.367.rhizo.9.11.G1.L00	0.00874502646765	1618.3592233	620.0	8.8071545147
1024.RU006.C181.RH.4.154.rhizo.6.11.G1.L00	0.00826012839039	1400.02970297	582.0	8.72077157719
1024.SH005.C3.RH.3.50.rhizo.6.11.G1.L00	0.00822989975124	1724.53333333	612.0	8.81324877853
1024.SH005.C3.RH.5.58.rhizo.6.11.G1.L00	0.00874258257382	1597.83018868	632.0	8.9560857154
1024.SH007.C6.RH.3.311.root.9.11.G1.L00	0.00916547132116	2211.35294118	715.0	9.25315093944
1024.SH007.C6.RH.5.98.rhizo.6.11.G1.L00	0.00880196673207	1667.02439024	673.0	9.08531190052
1024.HE003.C181.HA.2.357.rhizo.9.11.G1.L00	0.00859849578581	1532.00840336	641.0	8.96456233587
1024.MU002.C3.HA.3.70.rhizo.6.11.G1.L00	0.0080381212256	1853.74324324	584.0	8.63738789641
1024.SH004.C1.RH.4.164.flw.6.11.G1.L00	0.000614944784734	91.0	31.0	2.58415082538
1024.SH008.C6.HA.1.102.rhizo.6.11.G1.L00	0.00765050556493	1318.73863636	543.0	8.61382796163
1024.HE003.C181.HA.3.193.flw.6.11.G1.L00	0.000750424232386	72.0	42.0	2.72703963511
1024.SH007.C6.RH.2.86.rhizo.6.11.G1.L00	0.00778398536136	1601.90140845	539.0	8.46406003178
1024.HE003.C181.HA.3.362.rhizo.9.11.G1.L00	0.00832952423274	2007.64383562	599.0	8.53746727117
1024.SH005.C3.RH.2.46.rhizo.6.11.G1.L00	0.00763931109887	1253.4137931	523.0	8.4638183025
1024.SH007.C6.RH.1.82.rhizo.6.11.G1.L00	0.00880900635481	2272.11340206	710.0	9.22306719397
1024.SH007.C6.RH.1.181.flw.6.11.G1.L00	0.000882475067083	74.875	46.0	3.10062900818
1024.HE003.C181.HA.5.195.flw.6.11.G1.L00	0.000598467524371	65.5	37.0	2.54850814608
1024.DPOO1.C1.HA.5.170.flw.6.11.G1.L00	0.00070522114854	173.0	47.0	2.84575231797
1024.HE003.C181.HA.1.191.flw.6.11.G1.L00	0.000988910895534	136.666666667	54.0	3.18105844208
1024.MU002.C3.HA.4.179.flw.6.11.G1.L00	0.000642201362522	89.1666666667	47.0	2.80075766944
1024.SH005.C3.RH.5.175.flw.6.11.G1.L00	0.000588135806549	39.0	24.0	2.20026409615
1024.SH007.C6.RH.5.185.flw.6.11.G1.L00	0.000633666757103	56.2	29.0	2.39289233656
1024.SH005.C3.RH.4.174.flw.6.11.G1.L00	0.000923177536926	91.0	52.0	3.12702885629
1024.SH008.C6.HA.3.188.flw.6.11.G1.L00	0.00101479110454	93.6	43.0	2.38224184404
1024.HE003.C181.HA.2.192.flw.6.11.G1.L00	0.000551559086041	53.5	36.0	2.91770550295
1024.RU006.C181.RH.4.199.flw.6.11.G1.L00	0.000778287307634	69.0	36.0	2.40636445917
1024.MU002.C3.HA.5.180.flw.6.11.G1.L00	0.000542729064885	55.6666666667	33.0	1.89440811333
1024.SH004.C1.RH.1.161.flw.6.11.G1.L00	0.000833095878947	60.4285714286	36.0	2.43201895825
1024.HE003.C181.HA.4.194.flw.6.11.G1.L00	0.000537155330836	61.0	27.0	1.67542020503
1024.SH007.C6.RH.3.183.flw.6.11.G1.L00	0.000712973573654	127.2	46.0	2.97896402781
1024.SH008.C6.HA.1.186.flw.6.11.G1.L00	0.000872529403917	103.5	45.0	2.11704086998
1024.SH008.C6.HA.4.189.flw.6.11.G1.L00	0.000921186837694	116.666666667	49.0	2.79785365819
1024.SH007.C6.RH.2.182.flw.6.11.G1.L00	0.000686094098531	80.3333333333	35.0	3.12447079901
1024.DPOO1.C1.HA.2.167.flw.6.11.G1.L00	0.000603447069948	81.5	34.0	2.44095117445
1024.MU002.C3.HA.1.176.flw.6.11.G1.L00	0.000518256556624	97.3333333333	34.0	2.37958370699
1024.RU006.C181.RH.5.200.flw.6.11.G1.L00	0.000729619802866	86.5	49.0	3.0559918815
1024.SH004.C1.RH.2.162.flw.6.11.G1.L00	0.00106959408086	113.6	64.0	3.60371926293
1024.RU006.C181.RH.2.197.flw.6.11.G1.L00	0.00074929404339	73.875	45.0	2.85452300652
1024.DPOO1.C1.HA.1.166.flw.6.11.G1.L00	0.000669777974025	48.2	30.0	1.97681487458
1024.MU002.C3.HA.2.177.flw.6.11.G1.L00	0.00057651723987	56.8571428571	35.0	2.09271491315
1024.MU002.C3.HA.3.178.flw.6.11.G1.L00	0.00071261773197	84.4285714286	45.0	3.07146993534
1024.RU006.C181.RH.1.196.flw.6.11.G1.L00	0.000695446692223	48.0	33.0	2.38571820969
1030.TVF.2004.Loc2.D0.Rep3	0.00668031887976	1366.66304348	559.0	8.64358426466
1030.TVF.2004.Loc4.D0.Rep2	0.00523438193421	966.444444444	407.0	7.54643191219
1030.TVF.2010.Loc4.D0.Rep4	0.00516006921022	843.38028169	412.0	7.89858123103
1030.TVF.2004.Loc4.D0.Rep3	0.0042499470347	808.865384615	354.0	7.26462605184
1030.TVF.2004.Loc5.D10.Rep1	0.0043168217723	674.428571429	308.0	6.92624679456
