sample_name	sample_accession
1774.24BI22.10.09	ERS1249039
1774.BLANK74	ERS1249552
1774.216.Oral.Puer	ERS1249000
1774.21Nasal22.10.09	ERS1249006
1774.66Fecal24.10.09	ERS1249445
1774.L526.Vagi.Puer	ERS1249610
1774.BLANK75	ERS1249553
1774.BLANK38	ERS1249512
1774.BLANK39	ERS1249513
1774.408.Oral.Puer	ERS1249231
1774.L517.Skin.Puer	ERS1249602
1774.BLANK30	ERS1249504
1774.BLANK31	ERS1249505
1774.BLANK32	ERS1249506
1774.BLANK33	ERS1249507
1774.BLANK34	ERS1249508
1774.BLANK35	ERS1249509
1774.L559.Areo.Puer	ERS1249627
1774.BLANK37	ERS1249511
1774.1Fecal22.10.09	ERS1248986
1774.357.Inte.Puer	ERS1249176
1774.183.Oral.Puer	ERS1248973
1774.259.Vagi.Puer	ERS1249051
1774.6Fecal22.10.09	ERS1249455
1774.57BI23.10.09	ERS1249402
1774.18Fecal22.10.09	ERS1248979
1774.L515.Skin.Puer	ERS1249601
1774.L556.Skin.Puer	ERS1249624
1774.313.Inte.Puer	ERS1249122
1774.336.Vagi.Puer	ERS1249148
1774.BLANK48	ERS1249523
1774.299.Skin.Puer	ERS1249095
1774.31Nasal23.10.09	ERS1249131
1774.BLANK78	ERS1249556
1774.L539.Skin.Puer	ERS1249620
1774.218.Skin.Puer	ERS1249002
1774.L574.Oral.Puer	ERS1249634
1774.521.Skin.Puer	ERS1249372
1774.43.Skin.Puer	ERS1249253
1774.BLANK44	ERS1249519
1774.347.Vagi.Puer	ERS1249162
1774.58Oral24.10.09	ERS1249408
1774.L564.Areo.Puer	ERS1249631
1774.64.Skin.Puer	ERS1249433
1774.524.Oral.Puer	ERS1249375
1774.L506.Inte.Puer	ERS1249593
1774.64Fecal24.10.09	ERS1249435
1774.59.Skin.Puer	ERS1249409
1774.298.Oral.Puer	ERS1249094
1774.262.Skin.Puer	ERS1249058
1774.10Fecal22.10.09	ERS1248891
1774.480.Oral.Puer	ERS1249319
1774.BLANK71	ERS1249549
1774.67Oral24.10.09	ERS1249449
1774.7Oral22.10.09	ERS1249460
1774.444.Skin.Puer	ERS1249272
1774.61Nasal24.10.09	ERS1249422
1774.L512.Skin.Puer	ERS1249598
1774.335.Inte.Puer	ERS1249147
1774.131.Skin.Puer	ERS1248916
1774.304.Oral.Puer	ERS1249109
1774.2Oral22.10.09	ERS1249102
1774.437.Skin.Puer	ERS1249261
1774.338.Skin.Puer	ERS1249150
1774.337.Oral.Puer	ERS1249149
1774.30BI23.10.09	ERS1249115
1774.160.Vagi.Puer	ERS1248947
1774.52Nasal23.10.09	ERS1249383
1774.31Fecal23.10.09	ERS1249130
1774.42BI23.10.09	ERS1249249
1774.7BI22.10.09	ERS1249458
1774.69Fecal24.10.09	ERS1249451
1774.29BI22.10.09	ERS1249096
1774.112.Skin.Puer	ERS1248895
1774.58Nasal24.10.09	ERS1249407
1774.256.Skin.Puer	ERS1249048
1774.6.Vagi.Puer	ERS1249415
1774.58.Skin.Puer	ERS1249405
1774.44Oral23.10.09	ERS1249280
1774.286.Inte.Puer	ERS1249089
1774.302.Inte.Puer	ERS1249107
1774.458.Oral.Puer	ERS1249289
1774.231.Inte.Puer	ERS1249023
1774.28Fecal22.10.09	ERS1249091
1774.14Nasal23.10.09	ERS1248935
1774.502.Oral.Puer	ERS1249352
1774.3Oral22.10.09A	ERS1249220
1774.L585.Skin.Puer	ERS1249645
1774.L558.Inte.Puer	ERS1249626
1774.L510.Skin.Puer	ERS1249596
1774.41BI23.10.09	ERS1249246
1774.BLANK103	ERS1249480
1774.4Oral22.10.09	ERS1249348
1774.BLANK101	ERS1249478
1774.BLANK100	ERS1249477
1774.34Nasal23.10.09	ERS1249166
1774.BLANK106	ERS1249483
1774.BLANK105	ERS1249482
1774.BLANK104	ERS1249481
1774.BLANK109	ERS1249486
1774.BLANK108	ERS1249485
1774.300.Skin.Puer	ERS1249105
1774.498.Skin.Puer	ERS1249340
1774.47Fecal23.10.09	ERS1249317
1774.40Fecal23.10.09	ERS1249234
1774.23Fecal22.10.09	ERS1249027
1774.46Fecal23.10.09	ERS1249304
1774.9Nasal22.10.09	ERS1249474
1774.52Fecal23.10.09	ERS1249382
1774.13Fecal23.10.09	ERS1248926
1774.317.Skin.Puer	ERS1249126
1774.217.Skin.Puer	ERS1249001
1774.3BI22.10.09	ERS1249217
1774.17Fecal22.10.09	ERS1248967
1774.60Nasal24.10.09	ERS1249419
1774.29Nasal22.10.09	ERS1249098
1774.16Nasal22.10.09	ERS1248955
1774.47BI23.10.09	ERS1249316
1774.334.Skin.Puer	ERS1249146
1774.99.Inte.Puer	ERS1249471
1774.L531.Skin.Puer	ERS1249614
1774.Blank84	ERS1249575
1774.142.Skin.Puer	ERS1248931
1774.346.Inte.Puer	ERS1249161
1774.L532.Skin.Puer	ERS1249615
1774.L575.Skin.Puer	ERS1249635
1774.21Fecal22.10.09	ERS1249005
1774.184.Skin.Puer	ERS1248974
1774.10Oral22.10.09	ERS1248892
1774.L511.Skin.Puer	ERS1249597
1774.177.Oral.Puer	ERS1248963
1774.466.Skin.Puer	ERS1249299
1774.66Oral24.10.09	ERS1249446
1774.18.Oral.Puer	ERS1248969
1774.BLANK67	ERS1249544
1774.BLANK66	ERS1249543
1774.BLANK65	ERS1249542
1774.BLANK64	ERS1249541
1774.BLANK63	ERS1249540
1774.BLANK62	ERS1249539
1774.447.Oral.Puer	ERS1249275
1774.BLANK60	ERS1249537
1774.26.Skin.Puer	ERS1249055
1774.482.Skin.Puer	ERS1249321
1774.312.Skin.Puer	ERS1249121
1774.532.Skin.Puer	ERS1249386
1774.BLANK68	ERS1249545
1774.500.Inte.Puer	ERS1249350
1774.L518.Skin.Puer	ERS1249603
1774.176.Inte.Puer	ERS1248962
1774.402.Vagi.Puer	ERS1249225
1774.45BI23.10.09	ERS1249291
1774.BLANK4	ERS1249514
1774.BLANK5	ERS1249525
1774.BLANK6	ERS1249536
1774.BLANK7	ERS1249547
1774.BLANK1	ERS1249475
1774.BLANK2	ERS1249496
1774.BLANK3	ERS1249503
1774.BLANK8	ERS1249558
1774.BLANK9	ERS1249561
1774.486.Skin.Puer	ERS1249325
1774.2BI22.10.09	ERS1249100
1774.457.Vagi.Puer	ERS1249288
1774.227.Oral.Puer	ERS1249015
1774.Blank23	ERS1249571
1774.Blank22	ERS1249570
1774.Blank21	ERS1249569
1774.Blank20	ERS1249568
1774.42Oral23.10.09	ERS1249252
1774.L525.Inte.Puer	ERS1249609
1774.8BI22.10.09	ERS1249462
1774.137.Inte.Puer	ERS1248922
1774.11.Inte.Puer	ERS1248893
1774.61.Vagi.Puer	ERS1249420
1774.252.Skin.Puer	ERS1249044
1774.456.Inte.Puer	ERS1249287
1774.468.Vagi.Puer	ERS1249301
1774.250.Skin.Puer	ERS1249042
1774.164.Skin.Puer	ERS1248951
1774.485.Oral.Puer	ERS1249324
1774.64BI24.10.09	ERS1249434
1774.69Nasal24.10.09	ERS1249452
1774.63Fecal24.10.09	ERS1249431
1774.314.Vagi.Puer	ERS1249123
1774.56Vaginal23.10.09	ERS1249400
1774.4BI22.10.09	ERS1249346
1774.275.Inte.Puer	ERS1249074
1774.400.Skin.Puer	ERS1249223
1774.251.Skin.Puer	ERS1249043
1774.414.Oral.Puer	ERS1249241
1774.33Fecal23.10.09	ERS1249153
1774.65BI24.10.09	ERS1249439
1774.301.Skin.Puer	ERS1249106
1774.315.Oral.Puer	ERS1249124
1774.416.Skin.Puer	ERS1249243
1774.24.Skin.Puer	ERS1249028
1774.497.Skin.Puer	ERS1249339
1774.L590.Skin.Puer	ERS1249650
1774.Blank97	ERS1249586
1774.Blank94	ERS1249584
1774.Blank95	ERS1249585
1774.Blank92	ERS1249582
1774.Blank93	ERS1249583
1774.Blank90	ERS1249580
1774.Blank91	ERS1249581
1774.226.Vagi.Puer	ERS1249014
1774.445.Inte.Puer	ERS1249273
1774.345.Skin.Puer	ERS1249160
1774.351.Skin.Puer	ERS1249170
1774.344.Skin.Puer	ERS1249159
1774.55Nasal23.10.09	ERS1249395
1774.205.Oral.Puer	ERS1248990
1774.223.Skin.Puer	ERS1249011
1774.Blank17	ERS1249565
1774.406.Skin.Puer	ERS1249229
1774.533.Inte.Puer	ERS1249387
1774.20Oral22.10.09	ERS1248998
1774.L580.Areo.Puer	ERS1249640
1774.520.Skin.Puer	ERS1249371
1774.158.Skin.Puer	ERS1248941
1774.285.Skin.Puer	ERS1249088
1774.449.Skin.Puer	ERS1249277
1774.410.Skin.Puer	ERS1249237
1774.53Fecal23.10.09	ERS1249389
1774.30.Skin.Puer	ERS1249104
1774.42.Skin.Puer	ERS1249248
1774.9Fecal22.10.09	ERS1249473
1774.159.Inte.Puer	ERS1248942
1774.27Fecal22.10.09	ERS1249080
1774.527.Skin.Puer	ERS1249378
1774.376.Skin.Puer	ERS1249193
1774.348.Oral.Puer	ERS1249163
1774.240.Skin.Puer	ERS1249029
1774.27Nasal22.10.09	ERS1249081
1774.BLANK29	ERS1249502
1774.BLANK28	ERS1249501
1774.306.Skin.Puer	ERS1249111
1774.BLANK27	ERS1249500
1774.17.Vagi.Puer	ERS1248957
1774.BLANK25	ERS1249498
1774.BLANK24	ERS1249497
1774.30Nasal23.10.09	ERS1249117
1774.268.Skin.Puer	ERS1249064
1774.22BI22.10.09	ERS1249018
1774.11BI	ERS1248903
1774.15.Skin.Puer	ERS1248937
1774.33.Inte.Puer	ERS1249142
1774.477.Skin.Puer	ERS1249313
1774.487.Skin.Puer	ERS1249326
1774.418.Inte.Puer	ERS1249245
1774.19Oral22.10.09	ERS1248984
1774.209.Inte.Puer	ERS1248994
1774.67Fecal24.10.09	ERS1249448
1774.14.Skin.Puer	ERS1248928
1774.161.Oral.Puer	ERS1248948
1774.55BI23.10.09	ERS1249394
1774.181.Inte.Puer	ERS1248971
1774.324.Inte.Puer	ERS1249137
1774.44BI23.10.09	ERS1249278
1774.5.Inte.Puer	ERS1249349
1774.BLANK88	ERS1249560
1774.258.Inte.Puer	ERS1249050
1774.56Oral23.10.09	ERS1249399
1774.36BI23.10.09	ERS1249188
1774.61Oral24.10.09	ERS1249423
1774.34BI23.10.09	ERS1249165
1774.493.Skin.Puer	ERS1249335
1774.499.Skin.Puer	ERS1249341
1774.37.Skin.Puer	ERS1249191
1774.526.Skin.Puer	ERS1249377
1774.BLANK98	ERS1249562
1774.L583.Areo.Puer	ERS1249643
1774.20Fecal22.10.09	ERS1248996
1774.62Nasal24.10.09	ERS1249427
1774.114.Skin.Puer	ERS1248897
1774.66.Inte.Puer	ERS1249443
1774.L529.Skin.Puer	ERS1249613
1774.30Fecal23.10.09	ERS1249116
1774.494.Skin.Puer	ERS1249336
1774.471.Skin.Puer	ERS1249307
1774.514.Skin.Puer	ERS1249361
1774.358.Vagi.Puer	ERS1249177
1774.17Nasal22.10.09	ERS1248968
1774.13Oral23.10.09	ERS1248927
1774.22.Inte.Puer	ERS1249007
1774.59Nasal24.10.09	ERS1249411
1774.14Oral23.10.09	ERS1248936
1774.L520.Inte.Puer	ERS1249605
1774.53Nasal23.10.09	ERS1249390
1774.51Fecal23.10.09	ERS1249368
1774.340.Skin.Puer	ERS1249155
1774.14Fecal23.10.09	ERS1248934
1774.33BI23.10.09	ERS1249152
1774.13BI23.10.09	ERS1248925
1774.222.Skin.Puer	ERS1249010
1774.359.Oral.Puer	ERS1249178
1774.432.Skin.Puer	ERS1249256
1774.BLANK102	ERS1249479
1774.342.Oral.Puer	ERS1249157
1774.46Nasal23.10.09	ERS1249305
1774.253.Inte.Puer	ERS1249045
1774.318.Skin.Puer	ERS1249127
1774.48Oral23.10.09	ERS1249331
1774.8Vaginal22.10.09	ERS1249465
1774.49Fecal23.10.09	ERS1249343
1774.266.Skin.Puer	ERS1249062
1774.BLANK107	ERS1249484
1774.267.Skin.Puer	ERS1249063
1774.506.Inte.Puer	ERS1249356
1774.303.Vagi.Puer	ERS1249108
1774.65.Skin.Puer	ERS1249438
1774.L603.Oral.Puer	ERS1249654
1774.434.Inte.Puer	ERS1249258
1774.398.Skin.Puer	ERS1249212
1774.473.Inte.Puer	ERS1249309
1774.L591.Skin.Puer	ERS1249651
1774.525.Skin.Puer	ERS1249376
1774.28.Vagi.Puer	ERS1249082
1774.281.Vagi.Puer	ERS1249084
1774.18BI22.10.09	ERS1248978
1774.L535.Vagi.Puer	ERS1249618
1774.L588.Inte.Puer	ERS1249648
1774.431.Skin.Puer	ERS1249255
1774.98.Skin.Puer	ERS1249470
1774.44.Inte.Puer	ERS1249267
1774.162.Skin.Puer	ERS1248949
1774.113.Skin.Puer	ERS1248896
1774.405.Skin.Puer	ERS1249228
1774.31BI23.10.09	ERS1249129
1774.BLANK110	ERS1249488
1774.BLANK111	ERS1249489
1774.BLANK112	ERS1249490
1774.BLANK113	ERS1249491
1774.362.Skin.Puer	ERS1249186
1774.531.Skin.Puer	ERS1249385
1774.64Nasal24.10.09	ERS1249436
